transaction_id,customer_id,bank_id,transaction_datetime,transaction_type,channel,amount,currency,location_id,counterparty_country,beneficiary_type,description,country_risk_score,home_country_code,pep_flag,kyc_status
T0003649,C00025,B006,2025-10-04 04:00:00,Card,Mobile,650.25,GBP,L020,ZA,Business,Invoice,3,CH,0,Verified
T0004072,C00165,B001,2025-10-04 04:01:00,International Transfer,ATM,35.37,GBP,L004,ES,Individual,Cash,1,US,0,Review Required
T0005634,C00073,B009,2025-10-04 04:26:00,International Transfer,Online,495.12,GBP,L018,PL,Own Account,Salary,2,NL,0,Verified
T0005534,C00130,B012,2025-10-04 05:50:00,Transfer,Branch,1333.18,GBP,L016,HK,Individual,Transfer,3,PL,0,Verified
T0003401,C00049,B001,2025-10-04 06:40:00,International Transfer,Branch,796.87,GBP,L011,AE,Own Account,Purchase,4,IE,0,Verified
T0002447,C00020,B010,2025-10-04 06:48:00,International Transfer,Online,3547.47,GBP,L019,IN,Business,Invoice,3,IT,0,Verified
T0002495,C00117,B001,2025-10-04 07:46:00,Transfer,Branch,1115.84,GBP,L011,AE,Individual,Invoice,4,BR,0,Verified
T0000937,C00061,B011,2025-10-04 11:27:00,Cash Deposit,Online,711.91,GBP,L002,FR,Business,Salary,1,CH,0,Verified
T0005036,C00166,B005,2025-10-04 11:51:00,International Transfer,ATM,426.8,GBP,L008,US,Own Account,Invoice,2,CA,0,Verified
T0004956,C00148,B001,2025-10-04 14:11:00,International Transfer,Mobile,350.92,GBP,L003,DE,Business,Invoice,1,NL,0,Verified
T0003144,C00188,B008,2025-10-04 14:26:00,International Transfer,Online,14411.41,GBP,L006,NL,Business,Transfer,1,IT,0,Verified
T0000692,C00177,B007,2025-10-04 17:27:00,Transfer,Branch,3208.81,GBP,L003,DE,Own Account,Payment,1,PL,0,Verified
T0005228,C00112,B004,2025-10-04 17:35:00,Card,Mobile,1116.77,GBP,L005,IT,Individual,Transfer,1,NG,0,Review Required
T0001577,C00176,B011,2025-10-04 18:25:00,International Transfer,Branch,720.05,GBP,L009,CA,Own Account,Payment,2,ZA,0,Verified
T0003295,C00269,B011,2025-10-04 18:43:00,Cash Deposit,Online,666.18,GBP,L005,IT,Business,Invoice,1,FR,1,Verified
T0000638,C00130,B007,2025-10-04 19:53:00,Card,ATM,4125.61,GBP,L009,CA,Own Account,Payment,2,PL,0,Verified
T0005875,C00084,B011,2025-10-04 20:51:00,Transfer,ATM,3927.67,GBP,L013,NG,Own Account,Salary,5,DE,0,Verified
T0002612,C00269,B001,2025-10-04 23:57:00,Card,Branch,602.07,GBP,L008,US,Own Account,Cash,2,FR,1,Verified
T0000748,C00002,B001,2025-10-05 06:36:00,Transfer,Branch,1884.67,GBP,L011,AE,Individual,Purchase,4,PL,0,Verified
T0005072,C00117,B001,2025-10-05 07:19:00,Transfer,Branch,1650.04,GBP,L017,CH,Own Account,Payment,2,BR,0,Verified
T0004296,C00124,B007,2025-10-05 08:32:00,Transfer,ATM,1617.3,GBP,L009,CA,Business,Cash,2,NG,0,Verified
T0000250,C00030,B008,2025-10-05 09:18:00,Cash Withdrawal,Mobile,834.93,GBP,L011,AE,Own Account,Invoice,4,PL,0,Verified
T0005234,C00290,B012,2025-10-05 10:38:00,Card,Branch,385.74,GBP,L017,CH,Business,Cash,2,AE,0,Verified
T0001948,C00286,B009,2025-10-05 12:15:00,Transfer,Online,1518.69,GBP,L009,CA,Individual,Invoice,2,IT,0,Verified
T0001849,C00014,B009,2025-10-05 12:36:00,Card,ATM,2960.18,GBP,L012,TR,Own Account,Cash,4,FR,0,Verified
T0001310,C00110,B008,2025-10-05 12:46:00,Cash Withdrawal,Online,4591.29,GBP,L003,DE,Business,Cash,1,PL,0,Verified
T0004039,C00187,B011,2025-10-05 13:04:00,Card,Mobile,2002.81,GBP,L013,NG,Individual,Transfer,5,BR,0,Verified
T0002774,C00279,B007,2025-10-05 13:12:00,Cash Deposit,Mobile,644.03,GBP,L007,IE,Business,Transfer,1,IN,0,Verified
T0005393,C00247,B012,2025-10-05 13:17:00,International Transfer,Online,4653.54,GBP,L002,FR,Individual,Transfer,1,IT,0,Verified
T0002440,C00118,B012,2025-10-05 13:37:00,Card,Mobile,3461.55,GBP,L005,IT,Business,Cash,1,PL,0,Verified
T0001922,C00174,B008,2025-10-05 16:40:00,Card,ATM,529.37,GBP,L017,CH,Individual,Invoice,2,SG,0,Verified
T0005143,C00044,B002,2025-10-05 16:57:00,Transfer,ATM,368.47,GBP,L002,FR,Business,Invoice,1,PL,0,Review Required
T0005099,C00078,B010,2025-10-05 18:55:00,Card,ATM,539.8,GBP,L013,NG,Individual,Cash,5,CA,0,Verified
T0003235,C00055,B001,2025-10-05 21:18:00,Transfer,Mobile,2521.79,GBP,L012,TR,Business,Salary,4,CA,0,Verified
T0003626,C00250,B006,2025-10-05 22:46:00,Card,Mobile,1701.48,GBP,L012,TR,Business,Transfer,4,ES,0,Review Required
T0000834,C00003,B008,2025-10-05 23:39:00,Card,Mobile,1065.84,GBP,L012,TR,Business,Purchase,4,GB,0,Verified
T0004255,C00004,B004,2025-10-06 00:13:00,International Transfer,Mobile,3983.02,GBP,L017,CH,Individual,Payment,2,IT,0,Verified
T0002376,C00218,B003,2025-10-06 02:08:00,Transfer,Mobile,645.69,GBP,L014,BR,Individual,Cash,3,TR,0,Verified
T0005141,C00238,B009,2025-10-06 03:50:00,Card,Online,984.88,GBP,L018,PL,Own Account,Purchase,2,CH,0,Review Required
T0001088,C00019,B007,2025-10-06 05:58:00,Transfer,Branch,1509.77,GBP,L009,CA,Business,Payment,2,IT,1,Verified
T0005243,C00278,B002,2025-10-06 06:44:00,Transfer,ATM,828.51,GBP,L020,ZA,Individual,Cash,3,DE,0,Verified
T0005702,C00016,B008,2025-10-06 06:59:00,International Transfer,Branch,6950.2,GBP,L007,IE,Individual,Cash,1,NG,0,Verified
T0000577,C00119,B005,2025-10-06 08:57:00,Card,Mobile,2528.65,GBP,L012,TR,Own Account,Salary,4,FR,0,Verified
T0005159,C00084,B008,2025-10-06 09:27:00,Transfer,ATM,502.94,GBP,L004,ES,Business,Payment,1,DE,0,Verified
T0005509,C00054,B007,2025-10-06 09:32:00,Transfer,Online,543.2,GBP,L012,TR,Own Account,Payment,4,BR,0,Verified
T0000903,C00117,B004,2025-10-06 09:32:00,Transfer,Mobile,4942.67,GBP,L005,IT,Business,Transfer,1,BR,0,Verified
T0004826,C00033,B007,2025-10-06 10:17:00,Card,Mobile,262.74,GBP,L007,IE,Individual,Salary,1,TR,0,Verified
T0001868,C00132,B012,2025-10-06 10:52:00,Cash Withdrawal,Branch,311.06,GBP,L014,BR,Own Account,Cash,3,SG,0,Verified
T0000498,C00159,B002,2025-10-06 11:54:00,Cash Withdrawal,Mobile,1946.11,GBP,L002,FR,Business,Invoice,1,IN,0,Verified
T0000343,C00153,B001,2025-10-06 12:02:00,Card,Online,519.0,GBP,L018,PL,Business,Invoice,2,SG,0,Verified
T0000211,C00271,B003,2025-10-06 13:14:00,Card,Branch,401.26,GBP,L011,AE,Business,Salary,4,NG,0,Verified
T0002008,C00018,B012,2025-10-06 13:29:00,Card,ATM,978.42,GBP,L003,DE,Own Account,Invoice,1,BR,0,Verified
T0001250,C00233,B006,2025-10-06 16:17:00,Card,Online,4113.04,GBP,L020,ZA,Own Account,Salary,3,ES,0,Verified
T0004568,C00285,B001,2025-10-06 16:42:00,Card,Branch,13768.55,GBP,L010,AU,Individual,Transfer,2,IN,0,Verified
T0002050,C00208,B011,2025-10-06 16:52:00,Cash Withdrawal,Mobile,471.66,GBP,L005,IT,Individual,Transfer,1,TR,0,Verified
T0000372,C00294,B008,2025-10-06 19:16:00,Transfer,Branch,1282.86,GBP,L005,IT,Own Account,Salary,1,DE,0,Verified
T0001489,C00107,B012,2025-10-06 20:15:00,Card,ATM,3944.86,GBP,L008,US,Business,Salary,2,BR,0,Verified
T0002628,C00122,B006,2025-10-06 20:29:00,Card,Online,1600.03,GBP,L009,CA,Individual,Purchase,2,NL,0,Review Required
T0005247,C00203,B012,2025-10-06 22:00:00,Cash Deposit,Mobile,1237.85,GBP,L009,CA,Business,Invoice,2,BR,0,Verified
T0004564,C00160,B012,2025-10-06 22:41:00,Card,ATM,629.43,GBP,L015,SG,Own Account,Salary,2,US,0,Verified
T0001779,C00239,B004,2025-10-06 23:15:00,International Transfer,ATM,495.17,GBP,L017,CH,Individual,Purchase,2,NG,0,Verified
T0004791,C00050,B008,2025-10-07 01:08:00,Transfer,Online,563.31,GBP,L014,BR,Individual,Purchase,3,AE,0,Verified
T0004400,C00287,B001,2025-10-07 01:40:00,Card,Online,189.44,GBP,L009,CA,Business,Transfer,2,AE,0,Verified
T0001680,C00273,B012,2025-10-07 02:55:00,Cash Deposit,Mobile,831.16,GBP,L012,TR,Business,Transfer,4,ES,0,Verified
T0005944,C00187,B003,2025-10-07 03:58:00,International Transfer,Branch,236.04,GBP,L008,US,Individual,Invoice,2,BR,0,Verified
T0005543,C00096,B006,2025-10-07 04:05:00,Cash Deposit,Mobile,282.54,GBP,L017,CH,Business,Purchase,2,IT,0,Verified
T0003817,C00239,B008,2025-10-07 04:10:00,International Transfer,Online,2160.54,GBP,L003,DE,Business,Salary,1,NG,0,Verified
T0000289,C00265,B001,2025-10-07 05:36:00,Card,Branch,507.2,GBP,L018,PL,Own Account,Cash,2,ZA,0,Verified
T0005376,C00216,B011,2025-10-07 06:18:00,Transfer,Online,3081.7,GBP,L015,SG,Business,Purchase,2,PL,0,Verified
T0005242,C00228,B002,2025-10-07 07:34:00,Cash Withdrawal,ATM,1765.63,GBP,L007,IE,Individual,Payment,1,ZA,0,Verified
T0001180,C00233,B003,2025-10-07 09:00:00,Transfer,ATM,1814.61,GBP,L003,DE,Individual,Salary,1,ES,0,Verified
T0005641,C00016,B003,2025-10-07 10:59:00,Cash Withdrawal,Branch,325.55,GBP,L017,CH,Own Account,Invoice,2,NG,0,Verified
T0003121,C00058,B010,2025-10-07 11:48:00,Card,ATM,152.1,GBP,L014,BR,Own Account,Cash,3,DE,0,Verified
T0003736,C00260,B005,2025-10-07 12:14:00,Card,ATM,468.2,GBP,L010,AU,Business,Cash,2,IN,0,Verified
T0005426,C00217,B002,2025-10-07 12:46:00,International Transfer,Online,791.27,GBP,L005,IT,Own Account,Transfer,1,ES,0,Verified
T0003282,C00272,B009,2025-10-07 13:24:00,Cash Deposit,Mobile,369.12,GBP,L015,SG,Individual,Salary,2,ZA,0,Verified
T0003683,C00277,B010,2025-10-07 16:36:00,Card,Mobile,257.46,GBP,L012,TR,Business,Transfer,4,CA,0,Verified
T0005375,C00191,B002,2025-10-07 16:57:00,Card,Branch,2619.82,GBP,L009,CA,Own Account,Invoice,2,IT,1,Verified
T0000629,C00009,B006,2025-10-07 19:09:00,Card,Mobile,957.96,GBP,L012,TR,Business,Payment,4,AU,0,Verified
T0005268,C00262,B006,2025-10-07 19:36:00,International Transfer,Online,561.95,GBP,L007,IE,Individual,Salary,1,BR,0,Verified
T0004555,C00262,B006,2025-10-07 20:12:00,Card,ATM,3929.97,GBP,L019,IN,Business,Purchase,3,BR,0,Verified
T0001651,C00191,B002,2025-10-07 21:38:00,Card,Online,1571.26,GBP,L013,NG,Own Account,Transfer,5,IT,1,Verified
T0000406,C00051,B006,2025-10-07 21:49:00,Card,Mobile,1937.51,GBP,L003,DE,Own Account,Invoice,1,CH,0,Verified
T0001531,C00088,B001,2025-10-07 23:42:00,Cash Withdrawal,Branch,151.39,GBP,L020,ZA,Business,Payment,3,AU,0,Verified
T0004609,C00083,B006,2025-10-07 23:45:00,Card,Branch,163.65,GBP,L018,PL,Own Account,Invoice,2,BR,0,Verified
T0004332,C00088,B006,2025-10-08 01:23:00,Transfer,ATM,2373.02,GBP,L008,US,Business,Payment,2,AU,0,Verified
T0002885,C00269,B012,2025-10-08 04:07:00,Card,Branch,249.26,GBP,L003,DE,Individual,Transfer,1,FR,1,Verified
T0002445,C00276,B002,2025-10-08 05:15:00,Card,Branch,205.47,GBP,L018,PL,Individual,Salary,2,TR,0,Verified
T0005477,C00089,B002,2025-10-08 05:31:00,International Transfer,ATM,11782.36,GBP,L013,NG,Business,Invoice,5,BR,0,Verified
T0004100,C00234,B006,2025-10-08 08:03:00,International Transfer,Online,2153.57,GBP,L004,ES,Individual,Purchase,1,US,0,Verified
T0002087,C00297,B012,2025-10-08 14:51:00,Card,ATM,6688.22,GBP,L007,IE,Business,Invoice,1,HK,0,Verified
T0005981,C00181,B010,2025-10-08 14:59:00,International Transfer,Online,515.44,GBP,L017,CH,Business,Salary,2,ZA,0,Verified
T0003406,C00112,B005,2025-10-08 15:02:00,International Transfer,Online,202.98,GBP,L013,NG,Business,Purchase,5,NG,0,Review Required
T0003721,C00083,B004,2025-10-08 15:41:00,Card,Branch,917.26,GBP,L013,NG,Own Account,Payment,5,BR,0,Verified
T0000305,C00194,B006,2025-10-08 18:33:00,Card,Branch,121.57,GBP,L008,US,Business,Purchase,2,DE,0,Verified
T0001042,C00209,B010,2025-10-08 18:41:00,Transfer,Online,1159.96,GBP,L019,IN,Individual,Purchase,3,IT,0,Verified
T0001745,C00041,B011,2025-10-08 20:54:00,Cash Deposit,ATM,485.37,GBP,L004,ES,Individual,Purchase,1,AE,0,Verified
T0002501,C00233,B009,2025-10-08 22:56:00,Transfer,Online,703.72,GBP,L017,CH,Individual,Transfer,2,ES,0,Verified
T0004770,C00173,B001,2025-10-08 22:59:00,Card,Online,371.9,GBP,L005,IT,Own Account,Cash,1,FR,0,Verified
T0001590,C00267,B012,2025-10-09 00:05:00,Transfer,Online,910.78,GBP,L017,CH,Business,Salary,2,HK,0,Verified
T0000408,C00279,B012,2025-10-09 01:59:00,Card,Online,140.47,GBP,L009,CA,Business,Payment,2,IN,0,Verified
T0002104,C00216,B001,2025-10-09 02:24:00,Transfer,Mobile,698.92,GBP,L002,FR,Own Account,Payment,1,PL,0,Verified
T0000264,C00234,B004,2025-10-09 02:53:00,Transfer,ATM,155.93,GBP,L005,IT,Individual,Cash,1,US,0,Verified
T0000606,C00235,B003,2025-10-09 08:18:00,International Transfer,Mobile,985.81,GBP,L005,IT,Business,Purchase,1,IT,0,Verified
T0001950,C00032,B009,2025-10-09 09:34:00,Cash Deposit,Branch,372.28,GBP,L011,AE,Own Account,Invoice,4,PL,0,Verified
T0002567,C00074,B009,2025-10-09 10:53:00,Card,Mobile,670.21,GBP,L003,DE,Business,Payment,1,AE,0,Verified
T0003348,C00086,B011,2025-10-09 14:16:00,Transfer,ATM,602.14,GBP,L013,NG,Own Account,Cash,5,BR,0,Verified
T0004907,C00150,B002,2025-10-09 14:23:00,International Transfer,Branch,1864.34,GBP,L011,AE,Own Account,Payment,4,FR,0,Verified
T0000230,C00233,B010,2025-10-09 17:24:00,International Transfer,ATM,838.53,GBP,L013,NG,Business,Salary,5,ES,0,Verified
T0002432,C00112,B011,2025-10-09 18:18:00,Card,Mobile,11491.93,GBP,L009,CA,Business,Invoice,2,NG,0,Review Required
T0003471,C00225,B008,2025-10-09 19:51:00,Transfer,Mobile,975.86,GBP,L016,HK,Own Account,Purchase,3,IE,0,Verified
T0001617,C00153,B005,2025-10-09 20:12:00,Transfer,Online,1471.83,GBP,L015,SG,Individual,Payment,2,SG,0,Verified
T0000888,C00151,B012,2025-10-09 21:27:00,Card,ATM,396.03,GBP,L005,IT,Business,Payment,1,US,0,Verified
T0005326,C00188,B001,2025-10-09 21:57:00,Transfer,ATM,1210.04,GBP,L017,CH,Own Account,Cash,2,IT,0,Verified
T0002823,C00042,B008,2025-10-10 01:54:00,Transfer,Online,1619.06,GBP,L005,IT,Business,Invoice,1,PL,0,Verified
T0005739,C00139,B004,2025-10-10 02:45:00,Card,Mobile,2767.63,GBP,L009,CA,Individual,Invoice,2,IN,0,Verified
T0000992,C00156,B012,2025-10-10 03:58:00,International Transfer,Mobile,1083.33,GBP,L011,AE,Business,Transfer,4,DE,0,Verified
T0003611,C00158,B011,2025-10-10 05:56:00,Card,Online,1036.19,GBP,L019,IN,Business,Cash,3,SG,0,Verified
T0004164,C00082,B004,2025-10-10 07:35:00,Card,Online,223.75,GBP,L017,CH,Business,Invoice,2,CH,0,Verified
T0002805,C00199,B006,2025-10-10 08:30:00,Transfer,ATM,2133.38,GBP,L011,AE,Individual,Purchase,4,ZA,0,Verified
T0001259,C00242,B004,2025-10-10 12:31:00,Card,Branch,6875.86,GBP,L006,NL,Individual,Invoice,1,AE,0,Verified
T0004358,C00115,B004,2025-10-10 14:02:00,Card,Mobile,1117.47,GBP,L016,HK,Individual,Invoice,3,NL,0,Verified
T0003289,C00010,B002,2025-10-10 14:03:00,Card,Branch,229.9,GBP,L002,FR,Own Account,Cash,1,SG,0,Verified
T0005615,C00121,B010,2025-10-10 14:05:00,Transfer,ATM,323.66,GBP,L020,ZA,Business,Cash,3,IN,0,Verified
T0005270,C00050,B009,2025-10-10 15:29:00,Transfer,ATM,402.72,GBP,L006,NL,Own Account,Invoice,1,AE,0,Verified
T0003258,C00176,B009,2025-10-10 15:56:00,Card,Mobile,186.99,GBP,L003,DE,Individual,Payment,1,ZA,0,Verified
T0003417,C00060,B009,2025-10-10 17:22:00,Transfer,ATM,1496.99,GBP,L010,AU,Business,Purchase,2,SG,0,Review Required
T0002741,C00074,B003,2025-10-10 19:21:00,Cash Withdrawal,ATM,3844.28,GBP,L015,SG,Business,Payment,2,AE,0,Verified
T0000136,C00202,B002,2025-10-10 20:11:00,Transfer,ATM,90.88,GBP,L009,CA,Business,Purchase,2,NL,0,Verified
T0002487,C00097,B006,2025-10-10 21:18:00,Transfer,Branch,3985.8,GBP,L009,CA,Individual,Purchase,2,US,0,Verified
T0000895,C00251,B005,2025-10-11 02:31:00,Card,Branch,1230.09,GBP,L014,BR,Individual,Payment,3,ZA,0,Verified
T0000741,C00018,B010,2025-10-11 08:32:00,Cash Deposit,Mobile,1847.39,GBP,L019,IN,Individual,Transfer,3,BR,0,Verified
T0002739,C00135,B004,2025-10-11 08:49:00,Transfer,Branch,530.84,GBP,L008,US,Own Account,Purchase,2,ZA,0,Verified
T0001144,C00269,B003,2025-10-11 09:44:00,Transfer,ATM,661.01,GBP,L001,GB,Own Account,Purchase,1,FR,1,Verified
T0001584,C00125,B010,2025-10-11 10:58:00,Card,Mobile,164.55,GBP,L019,IN,Individual,Salary,3,US,0,Verified
T0005864,C00299,B005,2025-10-11 11:01:00,Card,Mobile,500.0,GBP,L004,ES,Individual,Purchase,1,AE,0,Verified
T0003828,C00078,B008,2025-10-11 13:54:00,Card,Online,129.09,GBP,L010,AU,Individual,Payment,2,CA,0,Verified
T0002048,C00176,B009,2025-10-11 15:34:00,Transfer,Branch,396.68,GBP,L014,BR,Individual,Transfer,3,ZA,0,Verified
T0002733,C00227,B002,2025-10-11 18:58:00,Card,Branch,262.76,GBP,L020,ZA,Business,Salary,3,IE,0,Verified
T0003086,C00267,B003,2025-10-11 22:53:00,Cash Withdrawal,Online,842.27,GBP,L009,CA,Individual,Invoice,2,HK,0,Verified
T0005752,C00062,B008,2025-10-11 23:00:00,Card,Online,3623.02,GBP,L011,AE,Business,Transfer,4,ES,0,Verified
T0000663,C00257,B011,2025-10-12 00:29:00,Card,Mobile,358.62,GBP,L001,GB,Own Account,Cash,1,IT,0,Verified
T0000928,C00256,B002,2025-10-12 02:41:00,Card,Branch,3457.96,GBP,L009,CA,Business,Transfer,2,AU,0,Verified
T0002383,C00284,B001,2025-10-12 02:48:00,Cash Withdrawal,Branch,2182.7,GBP,L008,US,Business,Salary,2,NG,0,Verified
T0005727,C00109,B012,2025-10-12 02:52:00,Card,Branch,363.68,GBP,L001,GB,Individual,Transfer,1,NG,0,Verified
T0005855,C00123,B009,2025-10-12 03:10:00,Transfer,ATM,2211.76,GBP,L018,PL,Individual,Invoice,2,ES,0,Verified
T0005680,C00068,B004,2025-10-12 07:49:00,Transfer,Branch,1266.68,GBP,L018,PL,Business,Purchase,2,PL,0,Verified
T0004434,C00191,B002,2025-10-12 08:34:00,Cash Deposit,Mobile,550.37,GBP,L007,IE,Own Account,Cash,1,IT,1,Verified
T0002180,C00018,B009,2025-10-12 09:03:00,Card,Mobile,2833.64,GBP,L014,BR,Own Account,Transfer,3,BR,0,Verified
T0000272,C00165,B007,2025-10-12 10:24:00,Card,Online,10286.35,GBP,L009,CA,Own Account,Cash,2,US,0,Review Required
T0002587,C00171,B009,2025-10-12 13:12:00,Card,Online,2087.78,GBP,L009,CA,Individual,Invoice,2,DE,0,Review Required
T0001978,C00181,B007,2025-10-12 15:12:00,Cash Deposit,Mobile,2228.96,GBP,L019,IN,Business,Transfer,3,ZA,0,Verified
T0004795,C00073,B004,2025-10-12 17:08:00,International Transfer,Online,2093.5,GBP,L003,DE,Business,Payment,1,NL,0,Verified
T0002789,C00219,B003,2025-10-12 18:05:00,Transfer,ATM,2339.22,GBP,L014,BR,Individual,Purchase,3,PL,0,Verified
T0003568,C00157,B008,2025-10-12 19:43:00,Card,Branch,1956.67,GBP,L002,FR,Own Account,Transfer,1,HK,0,Verified
T0001775,C00026,B012,2025-10-12 19:56:00,International Transfer,Mobile,1841.06,GBP,L017,CH,Individual,Invoice,2,IT,0,Review Required
T0004424,C00266,B006,2025-10-12 21:17:00,Card,Online,2941.25,GBP,L003,DE,Own Account,Purchase,1,IT,0,Verified
T0000527,C00283,B008,2025-10-12 22:09:00,Transfer,ATM,552.35,GBP,L019,IN,Own Account,Transfer,3,AU,0,Verified
T0004350,C00208,B010,2025-10-13 04:15:00,Transfer,Online,442.7,GBP,L010,AU,Individual,Invoice,2,TR,0,Verified
T0003862,C00110,B011,2025-10-13 04:35:00,Cash Deposit,Mobile,5034.88,GBP,L013,NG,Individual,Transfer,5,PL,0,Verified
T0001360,C00003,B011,2025-10-13 05:21:00,Transfer,Online,1437.59,GBP,L018,PL,Own Account,Purchase,2,GB,0,Verified
T0001797,C00276,B002,2025-10-13 07:28:00,Card,Online,2071.57,GBP,L016,HK,Own Account,Payment,3,TR,0,Verified
T0004567,C00223,B011,2025-10-13 09:59:00,Cash Deposit,Branch,8466.58,GBP,L011,AE,Individual,Purchase,4,PL,0,Verified
T0003422,C00015,B005,2025-10-13 10:21:00,Transfer,Branch,1181.4,GBP,L004,ES,Individual,Invoice,1,IN,0,Verified
T0003337,C00170,B007,2025-10-13 10:25:00,Transfer,ATM,462.88,GBP,L018,PL,Own Account,Salary,2,HK,0,Verified
T0003416,C00139,B002,2025-10-13 10:42:00,Card,Mobile,5393.06,GBP,L016,HK,Own Account,Purchase,3,IN,0,Verified
T0005818,C00239,B009,2025-10-13 11:07:00,Card,Branch,110.49,GBP,L015,SG,Individual,Payment,2,NG,0,Verified
T0001649,C00250,B007,2025-10-13 11:35:00,Transfer,ATM,976.9,GBP,L001,GB,Own Account,Payment,1,ES,0,Review Required
T0002086,C00009,B003,2025-10-13 14:12:00,International Transfer,Branch,1465.95,GBP,L007,IE,Own Account,Payment,1,AU,0,Verified
T0003233,C00264,B002,2025-10-13 15:29:00,Card,Online,1128.93,GBP,L017,CH,Individual,Invoice,2,IN,1,Verified
T0002043,C00144,B004,2025-10-13 17:08:00,Card,Branch,190.85,GBP,L007,IE,Own Account,Invoice,1,ES,0,Verified
T0002318,C00208,B010,2025-10-13 18:10:00,International Transfer,ATM,1543.08,GBP,L006,NL,Own Account,Salary,1,TR,0,Verified
T0001568,C00274,B010,2025-10-13 18:22:00,Transfer,Branch,718.27,GBP,L016,HK,Own Account,Invoice,3,NG,1,Verified
T0002211,C00234,B002,2025-10-13 18:42:00,Card,Branch,1513.06,GBP,L002,FR,Business,Salary,1,US,0,Verified
T0003786,C00297,B003,2025-10-13 20:35:00,Cash Deposit,Online,333.37,GBP,L018,PL,Business,Transfer,2,HK,0,Verified
T0003202,C00036,B006,2025-10-13 22:09:00,Transfer,ATM,366.42,GBP,L008,US,Business,Invoice,2,FR,0,Verified
T0003460,C00138,B005,2025-10-13 22:13:00,Card,Branch,397.68,GBP,L011,AE,Business,Purchase,4,DE,0,Verified
T0002568,C00077,B002,2025-10-14 00:22:00,Cash Withdrawal,Branch,2813.56,GBP,L001,GB,Business,Payment,1,IE,0,Review Required
T0000583,C00175,B003,2025-10-14 03:39:00,Card,Online,2257.77,GBP,L011,AE,Business,Salary,4,AU,0,Verified
T0003050,C00126,B009,2025-10-14 10:41:00,Card,ATM,150.95,GBP,L014,BR,Own Account,Purchase,3,IN,0,Verified
T0001738,C00295,B005,2025-10-14 11:21:00,Card,Online,933.27,GBP,L009,CA,Individual,Purchase,2,CH,0,Verified
T0004244,C00187,B007,2025-10-14 14:03:00,Card,Online,618.75,GBP,L011,AE,Own Account,Cash,4,BR,0,Verified
T0001897,C00157,B012,2025-10-14 14:19:00,Transfer,Mobile,379.51,GBP,L008,US,Own Account,Salary,2,HK,0,Verified
T0002349,C00285,B002,2025-10-14 15:47:00,International Transfer,Mobile,7465.71,GBP,L009,CA,Individual,Salary,2,IN,0,Verified
T0003821,C00220,B007,2025-10-14 17:40:00,Cash Deposit,Mobile,1585.04,GBP,L005,IT,Business,Salary,1,SG,0,Verified
T0005953,C00052,B002,2025-10-14 19:01:00,Card,Branch,2587.46,GBP,L011,AE,Own Account,Salary,4,DE,0,Verified
T0000875,C00056,B004,2025-10-14 19:09:00,Transfer,Online,3363.64,GBP,L020,ZA,Individual,Purchase,3,IT,0,Verified
T0005060,C00063,B006,2025-10-14 20:32:00,Card,Branch,3223.45,GBP,L001,GB,Business,Payment,1,ES,0,Verified
T0001068,C00077,B001,2025-10-14 21:10:00,Card,Online,481.33,GBP,L001,GB,Individual,Transfer,1,IE,0,Review Required
T0005217,C00287,B001,2025-10-14 23:35:00,Cash Withdrawal,Branch,790.45,GBP,L006,NL,Own Account,Purchase,1,AE,0,Verified
T0004761,C00110,B005,2025-10-14 23:36:00,International Transfer,Branch,288.74,GBP,L015,SG,Individual,Transfer,2,PL,0,Verified
T0001506,C00190,B008,2025-10-15 00:43:00,Transfer,ATM,244.56,GBP,L002,FR,Business,Payment,1,SG,0,Verified
T0003210,C00183,B008,2025-10-15 01:12:00,Cash Withdrawal,ATM,418.77,GBP,L004,ES,Individual,Cash,1,AU,0,Review Required
T0004460,C00222,B003,2025-10-15 02:11:00,Cash Deposit,ATM,759.45,GBP,L019,IN,Individual,Purchase,3,US,0,Verified
T0000560,C00044,B006,2025-10-15 02:35:00,Card,Branch,137.48,GBP,L013,NG,Business,Payment,5,PL,0,Review Required
T0005605,C00245,B003,2025-10-15 03:14:00,Card,Mobile,1044.23,GBP,L001,GB,Business,Transfer,1,US,0,Verified
T0002790,C00295,B001,2025-10-15 04:24:00,Transfer,ATM,2650.7,GBP,L013,NG,Own Account,Transfer,5,CH,0,Verified
T0004638,C00170,B003,2025-10-15 04:39:00,Card,Mobile,1254.74,GBP,L019,IN,Business,Cash,3,HK,0,Verified
T0003167,C00110,B009,2025-10-15 06:04:00,Transfer,Mobile,386.92,GBP,L002,FR,Own Account,Purchase,1,PL,0,Verified
